text,label
The Man Who Captured Muammar Gaddafi Was Wearing A Yankees Cap:,0
I see u jigga!!!! Hillary $wankin,0
You a hoe if you give your number to another nigga while you got a man,1
You a shoulda coulda woulda ass niggah Ima wish a niggah would ona hood ass niggah,1
She made fun of a suicide attempt. Mellie ain't that bitch to fuck with this season!,1
"""Good pussy is pussy that makes you really think bout making her breakfast pussy that makes you think about being a father""",1
&#8220;: @ a girl who's a hoe on Twitter &#128064;&#8221;,1
keep ya draws on hoe!!,1
This bitch keep playin wit my hair like she dont got her own.,1
If you can't turn Instagram likes/follows into some real life shit #trash,1
""": And I'm not stuck up. You niggas just love assuming bitches want yall when we just being nice &#128530;&#9995;"" &#128588;",1
#iubb #1 suiting up again tonight! #Indiana #IU #ncaa #hoosierdaddy #HoosierNation #hoosiers,0
Model bitches in the gym working on they fitness but it dont mean nothing cuz they still gon buy some titties!,1
"""You're a garden rose, and that bitch is a weed.""",1
In my opinion every bitch gay.,1
old cunt needs to die,1
When you're stressing over someone then realize you got hoes .. &#128514;&#128557;&#128175;,1
"""I'm grown"" = Let me be a hoe in peace.",1
"Sweet baby birds, you crack me up. ~~ Houston Foodlovers",0
The shirt trash &#128546; and I'm leaving your room a mess &#128522;,0
awe boy your shirt tight than a bitch in that avi polo man turnt into a wrestler fat ass lil boy,1
paybacks a bitch and bitch you've been livin in debt with me,1
yea.. you don't live down here I guess. We still got roofs that aren't fixed from Charlie and Jeanne.,0
okay but how many people really care if you can see a girls nips through her shirt,1
That ios8 gon get yall bitches fucced up . Trynna hide shit,1
3D bird & feather drawing,0
Can't none of them hoes swim&#128514;&#128514;&#128514; &#8220;: they renamed that bitch the yacht club&#8221;,1
This old bitch with floppy tits riding on the elevator with me is nerping so bad,1
"Leave ya kids unattended cause u wanna ""Turn up"" I hate u fertile hoes",1
"Don Lemon gets called an Uncle Tom, doesn't like it:",0
August is trash,0
"bitch you love every team but the US lol RT"": This is the game I've been waiting for! I sincerely LOVE both of these&#8230;",1
Fuk wit a real nicca,1
Funnie watching my nig interview on ESPN,1
"I'm sick of niggas lying. I'm sick of bitches hawking. Matter of fact, I'm sick of talking. RIP BIG",1
&#8220;: FYI my favorite type of bitches.,1
Crystal probably only person in world interested in my poor black hillbilly:Jamaica::poor white hillbilly:WV idea,0
"I know how you feel,wait,no I don't. Perfect week for me would be Yanks not getting Lee #goSox #goPats",0
Niggas already acting like bitches so why not get a real bitch right? Hell if you gone act like a pussy I rather just have one. Shit.,1
I hope my fuzzy head doesnt tickle too much.,0
Need a down bitch to bring me pizza,1
I have a feeling tonight will be trash.,0
I love the acoustic domes in the hallways. Favorite place to sing in public. No lie.,0
no doubt about it. I mean its cute tossing around trash cans and having 98lb Mexican boys wantin&#8230;,0
not as sick as you muzzie trash,1
Hello dare momma. I show glad dat u follow me. U lbe screamin hot in dem pitchers. You eva b wit colored men?,0
Always interesting to see people who trash La Liga react to products of La Liga on Premier League clubs.,0
Can't stop eating graham crackers,0
Trey Songz reply to Nicki Minaj >>>> ... That nigga spoke the truth on looking ass bitches lmao ... I knew someone was gonna &#8230;,1
Peeps are trash.. Marsh mellows in general are trash,0
A bitch could never come out of her mouth and speak on shit that she has no idea what she's talking about.,1
Already more yellows than the last 2 years combined #IndyCar #Honda200,1
Hey Antony you speaks colored good,0
Clever. Watch Burfict make the hit and then mock officials by throwing a flag on himself.,0
""": Fit lads! Nice gear! these scally lads n trainers would get it",0
Paybacks a bitch.,1
Vintage Gold and Diamond Engagement Ring / 10k yellow gold unique #ring Size 4.75 by VintageBaublesnBits via,0
Oreo Cookie Pancakes #FoodPorn,0
that bitch hit the chick when she won't looking.. That shit weak af,1
I wish I would chase a hoe .,1
"itni bahaduri!!! interviews mein to hamesha marne ko tayyar rehte ho, got scared of crackers? LOL",0
Raunchy ass hoe.,1
"dreamt i was in a trash bag, btw.",0
when people say coloured,0
Im just gettin started oh yeah we got it bitch,1
Me and this song bird sang in the same HS gospel choir!!,0
Second time these gentrified bitches got on my nerves this morning.,1
I remember I tried to fake rape a bitch before and she was way too strong Smfh .. I felt like a bitch!!!,1
This dumb Berk drives in circles through town on his bright yellow cycle with music blaring incredibly&#8230;,0
You shouldn't bitch about anything until you're in a 21 person group chat,1
Praying today's m&g pictures don't come out yellow &#128591;,0
Nipple banana monkey!,0
Hand me a brew and I'll chug it,0
"first second an third mistake...&#128514;&#128514; i been hearing it wus trash tho...kinda wan give it a listen, kinda dont",0
And if a bitch can't respect a nigga wit some paper and a fresh pair of bball shorts then she was raised terribly..,1
Well they do now haha I just think these bitches are confused. Like i'm wife. #TheyAintKnow?! Lol,1
This niggah know wassup,1
Nigga wanna bitch about a party y'all know my address knock at my door,1
"I had a dumbass dr do that on a c-4, I was just like this dumb bitch",1
"All them hoes crazy Thick thighs, &#128166; skinny waist, &#128591; and natural beauty face &#128149;",1
"""the trash generation""",0
"Remember that fear is there to guide you, not cripple you.",0
how about you wash my butthole out with your tongue you little faggot,1
kill this beaner,1
He now resides on the Mantle piece.,0
you're a lying sack of shit because I know you love me #lesbian #jk #jkbridgeturstraight #fag,1
Wilson a hoe he said that shit 2 years ago,1
Bad monkey! #AmazingTiming,0
WALK OFF HR!,0
Dumpster Gahbage Chicks that smoke are trash. No in between. No debate.,0
nigger,1
All dem colored boys be sayin I dare baby daddy. I gots to protect my semen under da lock and key. And I wrap 2x,1
I just saw a bad bitch on here from mf Switzerland and feel in love,1
These bitches play on everybody's team,1
juss the way she stands screams bitch! Lmao,1
"RT This show should be called ""side bitches"" I ain't seen love YET",1
"If your pussy stink, you aint goin to heaven",1
"I can tweet ""I dont fw crayons"" and my ex gone subtweet me saying ""only bitch niggas fw crayons anyways""",1
Lol it's funny tho cuz every hoe that talk shit I .... NVm that shit ain't player,1
This fuzzy wuzzy kitten wants to know how a raven is like a writing desk. Find out why here &#8594;,0
"Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt",1
""": bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. &#128564;""",1
And of course some rascally #teabagger on the radio is blaming the 19 dead AZ firefighters on #biggovernment. Oy vey. #tcot #p2 #teaparty,0
White bus drivers are all white trash. #LosAngeles,1
photoshop my nig,1
"Trying to cat fish me, like nuh uh bitch get in the back.",1
One day you niggas gone learn when not to fuck an ugly bitch. Because these pregnancies need to be stopped,1
you bitches with A cup boobs need to stop wasting money on bras and just buy some tank tops like the rest of the homies.,1
"Saw 5 pick up a dime off the floor with her toes. Apparently my ""monkey toes"" gene is strong with that one.",0
yeah people know he's not trash but his game is limited and it showed late in games against Portland,0
Horny cougar gets two cocks shoved in her&#160;pussy,1
I would describe 's work as blaxican.,0
All a nicca need is time .. #BePatient,1
My sister said my step mom is a cunt. <3 i love my Sister (:,1
is the realest bitch I know. Lol,1
"""now 5sos is starting to tweet the hashtag, they're trash!"" #vote5sos",0
"You want me on the couch playing video games where you can see me or out with my friends with other pussy in reach, bae?",1
hickeys hurt I don't see how people always have them hoes .,1
dam bitch,1
"Mad respect to Affleck for refusing to wear a Yankees cap, though as a Sox fan wearing a Mets cap probably irritated him too.",0
their tortillas are trash though.,0
I'mma go with #6. Cuz them Scream bitches STAYED getting knocked over an shit. Fuck them pussies. Without surprise they shitty.,1
This brownies bro,0
"Yesterday, I saw a red hair do, with streaks of orange and yellow in it. Combed up like Woody Wood Pecker. And...",0
lol nigga them look like a combo of trash in your house & trash at the dump,1
oh u can dog her out but don't show that hoe no love if u doing it with ya ol lady,1
"you're welcome, I miss you too nig nog",1
' Have you ever had sex ina cherry red vet witha fat trap Niggah keep that pussy sooo wet &#1043359;&#1043291;&#1041185; .,1
What is that monkey doing to those poor bottles?,0
lol to get the yellow bleach stain out use a baking soda hydrogen peroxide paste on the stain and throw in the washer,0
Just cause you got a boyfriend now don't mean you still ain't a hoe. Now you're just a hoe with a boyfriend,1
Its unexplainable how booty and fucking ass these bitches be. They live to be funny.,1
clever monkey!,0
Building a dresser really makes me crave an ice cold glass of pussy am I right dudes,1
&#8220;: upload our pictures&#8221;. Wat pictures bitch,1
"""Seton Catholic where their own students talk trash about how low of a division there football team is in.""",0
i just realized me and have been talking shit to each other nonstop for the past 48 hours. stop texting me bitch.,1
David block that bitch,1
"Would you rather be a monkey or a gorilla? &#8212; Neither, they're both hairy! But if I had to choose, a monkey. They...",0
"Not 1 bit of courtesy from any of these bainbridge isl. ferry riders... Fuck em next time I think s gonna ""break down"" paybacks a bitch",1
You hoes ain't got no real friends cause the shit I be seeing boyyyyyyyy&#128563;&#128563;&#128563;&#128563;&#128563; my friends ah burry me 6 ft under oml if I'm ever slipping,1
having one of those days where a pimp wants to unfollow every bitch in a 30 mile radius on IG that won't let me beat,1
yea so about 's new friend.. all my friends kno they're only allowed one cute darkie friend n that's me! lol,0
..............&#128530;,0
Lou is such a lil bitch,1
A bad bitch who knows her cars>>>,1
bitch don't b a hypocrite,1
Watch out #ned! #crc #worldcup2014 #puravida,0
"Stop fuckin with a ""take me out somewhere"" type of bitch... Get you a ""baby I cooked for you"" type of chick!! &#128525;&#9749;&#65039;&#128056;",1
Watched some crows eat a sandwich,0
I want Oreos!! Who can help me,0
Never trust a bitch that take quick ass showers!,1
"They wouldn't let me use my old picture cause my hair was flawless&#128129;. The woman at the front desk said I wouldn't have to retake, hatin' hoes",1
Im tired of seeing this disturbing bitch with 3 tits,1
The most beautiful women be havin' the most retarded captions on their pics! Sh*t be extra dumb...,1
Hahahaa so people can't parent differently...? Twitter is fuckin trash ahahahha,1
#SignsOfCockBlockin ----> Niggahs telling hoes I'm down talking them just so I can't get on &#128514; #FuckNiggahs,1
It's scientifically proven that no one can not cry at least once while watching Charlie St. Cloud.,0
It's a lot of Uncle Tom ass niggas out here.,1
"I starting laughing ""worked out""...not b/c I think its funny that you work... *throws phone in trash over butchered subtweet",0
Real niccas relate fuk niccas perpetrate,1
Only soo much a bitch can take...,1
""": Ass slapping is one the greatest things. Haha. &#128527;"" I slapped a girl on the ass. . She got mad I aint get pussy for a week",1
&#128514;&#128514;&#128514; real rap fucked that bitch lay up for the day that's really disrespectful like bitch u couldn't feel the throw up coming&#128530;,1
"""Aye fam you think you can line me up I saw a bad bitch in Mrs. Bridget's room""",1
